feature,importance_mean,importance_std,is_engineered
X291,0.3892430443673397,0.002534743240838212,False
X40,0.3779635942920036,0.001582063757440145,False
X297,0.374553976220897,0.002065823975715752,False
X584,0.37436774635569503,0.002179503884506777,False
X283,0.37365906181702035,0.0028794228070148946,False
X578,0.36998144268631095,0.002472022994524716,False
X303,0.3696731755870103,0.00187505801246703,False
X569,0.36733754583808054,0.0023160159813903416,False
X587,0.3671294191605937,0.0023397668106304227,False
X451,0.3650870484928376,0.0020460965000082447,False
X627,0.3577718957696458,0.002437108355403776,False
X731,0.35675709383709764,0.0021907304770616576,False
X692,0.3537091748516788,0.0013801232927079363,False
X699,0.3530004830718406,0.002284971259265013,False
X640,0.35152591176177095,0.001989189622368775,False
X695,0.35112779008620043,0.0022784330310113587,False
X50,0.3508670530199634,0.0017598919680663792,False
X581,0.35069290038132567,0.0023130551612649546,False
X691,0.35016912642320075,0.0021959557394535026,False
X36,0.35005036444828863,0.0015538746485566312,False
X575,0.34979451653518756,0.0023190014324409617,False
X590,0.3497302880126637,0.0021670889470119963,False
X700,0.3497294519638885,0.0022549207001664514,False
X623,0.34904876867323215,0.0021741020913424677,False
X129,0.34865014590916715,0.0017856116409179907,False
X639,0.3479545261098961,0.0023356827219737017,False
X449,0.34718969704594915,0.0025985076739243065,False
X254,0.34695841793091003,0.00232035360593231,False
X572,0.3448728624796523,0.0024467028543696924,False
X46,0.34469416590523805,0.0016677769594116117,False
X43,0.343587965691902,0.0016444969506916333,False
X723,0.3430843295200561,0.002276731408970412,False
X696,0.3430838519272552,0.0017889388163546838,False
X441,0.34284572490350784,0.0029838667337770907,False
X448,0.34210761192601685,0.002740712623550121,False
X292,0.33954366720087603,0.002276928781762745,False
X620,0.3392086793124514,0.0018928261061130274,False
X648,0.3387306138484387,0.0016771536163426642,False
X294,0.3379534058667354,0.002249392840394616,False
X124,0.33737520002006505,0.0014326057899113269,False
X447,0.3364702210983149,0.002685056463884607,False
X21,0.3352420181081567,0.002582410304373223,False
X56,0.33491957407132195,0.0019442835862254855,False
X694,0.3347153437266284,0.002226097920625317,False
X42,0.33450895785231194,0.0016502986232786571,False
X48,0.3327295290710099,0.0017354115412767318,False
X445,0.3326816897891879,0.0022861697758840517,False
X708,0.3325680009319612,0.0029637849646104997,False
X262,0.3321464869471642,0.0029925404942208137,False
X621,0.33122530362234165,0.0019478375333251018,False
X52,0.33116239315386337,0.0018778627297398422,False
X455,0.33066039594493457,0.0022825409033257306,False
X624,0.33035265115487783,0.0021876821338775517,False
X464,0.33031337926117044,0.002286711668972322,False
X457,0.329306089114477,0.0015863620454606869,False
X240,0.32922769078010383,0.002862380313483171,False
X14,0.3291750694114253,0.0024272367273646747,False
X175,0.3290640759561656,0.0020624781931061695,False
X470,0.3290121696802827,0.00231999199378349,False
X643,0.3289073600829167,0.0022134402846255507,False
X15,0.32851324194016646,0.0023729464603710437,False
X172,0.3276741268559261,0.00165653888444531,False
X277,0.32736041281408224,0.0019454583514557826,False
X486,0.32703819285046515,0.0018986661404044502,False
X16,0.32536989595003685,0.0022342071130930243,False
X246,0.3252845270129102,0.0021729861664326125,False
X735,0.3251240685955921,0.002008262549719595,False
X622,0.3233455323642474,0.0020379089954660696,False
X492,0.3219270689228516,0.002344748735822241,False
X380,0.3218073742009063,0.001892319425497311,False
X560,0.3216017556349276,0.002741368934367743,False
X200,0.3208668500248204,0.002100023815071444,False
X566,0.3207993762217076,0.0027469272369192352,False
X255,0.3207299470671977,0.0020633705340673747,False
X166,0.3200885627556998,0.0017739095485633405,False
X485,0.31988950788346626,0.002244420932932433,False
X644,0.3196434240950925,0.0016624516354555746,False
X289,0.318994624634351,0.0026118589901334404,False
X720,0.3182089388392032,0.002245932022041306,False
X647,0.31800875976394327,0.0016072341100935455,False
X698,0.31797688807711566,0.002204168657951739,False
