feature,importance_mean,importance_std,is_engineered
X352,0.033032281448380725,0.0005550352556482239,False
X46,0.032774271842092285,0.000758050031940051,False
X149,0.0326072140471677,0.0006642118735676609,False
X611,0.03252675115608096,0.000443775538596937,False
X322,0.03156734253600496,0.0007118256224689991,False
X353,0.03053395115270987,0.0007109763809984002,False
X385,0.029479175697687737,0.000556167506447221,False
X603,0.02925654056909483,0.0010635745220658225,False
X37,0.0290820965570369,0.0007449645785310673,False
X84,0.0285518809627811,0.0009415146132113155,False
X613,0.02790207074387696,0.0006021685525868311,False
X358,0.02775837503554593,0.0005819486291832237,False
X34,0.026832325944383905,0.0006747572912748187,False
X474,0.026821444802434247,0.0008531830795603884,False
X252,0.026599425664925087,0.0008083974765697916,False
X461,0.02657741148002223,0.000803315795121012,False
X114,0.026150278038206316,0.000582732970505238,False
X774,0.025723562152363107,0.0009815128322576301,False
X394,0.025418346457189434,0.0005875068346335342,False
X343,0.02505880732378114,0.0007632079286308407,False
X507,0.024835095945278118,0.0006162437401736369,False
X290,0.024628141916270958,0.0009726592083189801,False
X375,0.02461722530328452,0.0008544584069217459,False
X333,0.024617224947512128,0.0008544584009312972,False
X417,0.024617224850190123,0.0008544583992925815,False
X109,0.024196440165370516,0.0006245081523830109,False
X527,0.024084946024555874,0.0006351202033770615,False
X508,0.02402616659890694,0.0005943718329392125,False
X410,0.02392976886971799,0.0007877164676009887,False
X767,0.023723556763606907,0.0007587868465218556,False
X556,0.02356545460606756,0.00032809246497547646,False
X234,0.023177181436384746,0.0006423407596782843,False
X432,0.02295861609277309,0.000736466056983981,False
X120,0.022854629743355077,0.0006091259355886234,False
X324,0.022814432496065472,0.0007025098419530913,False
X369,0.02205404398746737,0.0009096857363746346,False
X327,0.022054043867398586,0.0009096857340693895,False
X411,0.0220540435688453,0.0009096857283372738,False
X606,0.022038607529199904,0.0008910618168160155,False
X582,0.021282170529550098,0.00036393321125627244,False
X6,0.021213117393053975,0.0006268579695257282,False
X473,0.021181434856985048,0.0005789557166525028,False
X535,0.020518479221706826,0.00037135015571053133,False
X318,0.020040729913685745,0.0005961146544875489,False
X355,0.01984081301710982,0.0005523448230251935,False
X756,0.019382077079963166,0.00052518243420328,False
X185,0.019275931291076926,0.0004988573199394267,False
X362,0.019140017936635206,0.0005497625238911194,False
X433,0.01899426431167034,0.0006415227787927804,False
X436,0.01895851438729419,0.0005013903841302829,False
X208,0.018819113470358622,0.0007295087333273056,False
X294,0.018776960620065637,0.0008523209303801188,False
X256,0.018417305443578467,0.000620237843825308,False
X558,0.01840623741331777,0.00044709683592350247,False
X91,0.017927229879287566,0.00062922943781793,False
X391,0.01775363679993438,0.00028941522806014966,False
X111,0.01761103178728022,0.0004540922252178633,False
X190,0.01760126174690079,0.00043474974371603375,False
X559,0.017554301190424854,0.00025696088098897923,False
X659,0.017370933899361646,0.0005462194705659398,False
X273,0.017248037700063345,0.0004952962961009665,False
X316,0.01722066591788838,0.0005330779536726325,False
X577,0.017164522247112058,0.0003061606236692427,False
X384,0.01693176334589455,0.0007186400292141644,False
X235,0.016625933780692437,0.0005720126535592648,False
X748,0.016625084908830544,0.0006572285279484402,False
X354,0.016617846453475756,0.0003732432030363229,False
X26,0.016081072252101685,0.0005070136940066129,False
X757,0.015443122518536056,0.00046983092537133123,False
X658,0.01529160804916046,0.0004181110046861187,False
X95,0.014807014220969977,0.0006779081181546408,False
X667,0.014142465669353243,0.0005798724432331267,False
X188,0.014032655438475955,0.0004184545796112456,False
X399,0.013906845799682748,0.0005582719820573724,False
X315,0.013906845450582605,0.0005582719753100914,False
X357,0.01390684521068838,0.000558271970673512,False
X186,0.013822305954578284,0.0006281540387595764,False
X158,0.013214119403207708,0.0006959868332541187,False
X116,0.01321411921041189,0.000695986828329327,False
X74,0.013214119097886173,0.0006959868254549543,False
X313,0.013073365116784558,0.0006479891631791557,False
X612,0.013058333100605845,0.00047986531866301487,False
X387,0.012901591027282767,0.0005869417296360501,False
X429,0.01290159102728276,0.0005869417296360604,False
X345,0.012901590534268908,0.0005869417182878556,False
X743,0.012344512605589214,0.000430576491977257,False
X764,0.012261452323493554,0.0006270384296676904,False
X2,0.01218610507526081,0.0005750674410530301,False
X562,0.011853730836825999,0.00028773566772480433,False
X51,0.011749753716804673,0.0004914684430481554,False
X9,0.01154669435577087,0.00038754790238434733,False
X634,0.011533342985653183,0.0005205231236224529,False
X339,0.0113211237528825,0.0005969860631845795,False
X381,0.011321123712819448,0.0005969860621833457,False
X423,0.011321123712818371,0.000596986062183335,False
X73,0.010896967666031866,0.0005097340026094776,False
X605,0.01064951307949658,0.0002227193557320341,False
X110,0.010352617814256304,0.0004817185088938744,False
X68,0.010352617802389597,0.00048171850863187984,False
